CRN,AVOID_MAN_CD,BODY_TYPE,COMM_VEH,DAMAGE_IND,DVR_PRES_IND,EMERG_VEH_USE_CD,GRADE,HAZMAT_IND,IMPACT_POINT,INS_IND,MAKE_CD,MODEL_YR,NON_MOTORIST,OWNER_DRIVER,PEOPLE_IN_UNIT,PRIN_IMP_PT,RDWY_ALIGNMENT,SPECIAL_USAGE,TOW_IND,TRAVEL_DIRECTION,TRAVEL_SPD,TRL_VEH_CNT,UNDER_RIDE_IND,UNIT_NUM,UNIT_TYPE,VEH_COLOR_CD,VEH_MOVEMENT,VEH_POSITION,VEH_REG_STATE,VEH_ROLE,VEH_TYPE,PARTIAL_VIN,VINA_BODY_TYPE_CD
2010038802,,2.0,N,3.0,1.0,,1.0,N,12.0,U,FORD,1995.0,0,2.0,1,,1.0,99.0,Y,E,999.0,0.0,,1,1,4.0,1.0,99.0,PA,1,1.0,1FALP4043SF,PCP
2010060435,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,NISS,1997.0,0,1.0,1,,1.0,0.0,Y,E,55.0,0.0,,1,1,8.0,15.0,6.0,CA,1,1.0,1N4BU31D4VC,P4D
2010069640,,4.0,N,1.0,1.0,,1.0,N,99.0,Y,MRCU,2004.0,0,1.0,2,,1.0,0.0,N,N,999.0,0.0,,4,1,12.0,1.0,2.0,PA,2,1.0,2MEFM74W84X,P4D
2010059196,,15.0,N,2.0,1.0,,1.0,N,6.0,Y,FORD,1999.0,0,1.0,3,,1.0,0.0,Y,E,25.0,0.0,,2,1,3.0,1.0,1.0,PA,2,6.0,1FMPU18LXXL,PUT
2010113739,,4.0,N,2.0,1.0,,1.0,N,11.0,Y,NISS,2007.0,0,1.0,1,,1.0,0.0,N,N,999.0,,,1,1,1.0,1.0,13.0,PA,1,1.0,1N4BA41E87C,P4D
2010075901,,9.0,N,3.0,1.0,,1.0,N,11.0,Y,OTHR,9999.0,0,9.0,1,,1.0,99.0,Y,S,999.0,,,1,1,3.0,99.0,7.0,ZG,1,1.0,99999999999,
2010117694,,49.0,N,2.0,1.0,,1.0,N,2.0,U,MERZ,2006.0,0,2.0,4,,1.0,0.0,N,E,999.0,,,2,1,3.0,10.0,1.0,PA,2,7.0,99999999999,
2010074600,,,N,2.0,1.0,,1.0,N,12.0,,,,1,,1,,1.0,0.0,N,E,999.0,,,2,11,4.0,12.0,13.0,,2,20.0,,
2010116318,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010069599,,9.0,N,9.0,4.0,,1.0,N,99.0,U,,,0,99.0,1,,1.0,99.0,N,W,999.0,,,1,5,99.0,1.0,99.0,,1,1.0,,
2010058322,,15.0,N,2.0,1.0,,1.0,N,6.0,Y,ACUR,2010.0,0,1.0,4,,1.0,0.0,N,E,0.0,0.0,,3,1,9.0,3.0,6.0,PA,2,6.0,2HNYD2H63AH,PUT
2010111450,,4.0,N,3.0,1.0,,1.0,N,2.0,Y,HYUN,2005.0,0,1.0,2,,1.0,0.0,Y,W,999.0,,,2,1,1.0,1.0,4.0,PA,2,1.0,KMHWF25S95A,P4D
2010116276,,4.0,N,2.0,1.0,,3.0,N,6.0,Y,,2005.0,0,1.0,1,,1.0,0.0,N,E,30.0,0.0,,2,1,5.0,2.0,3.0,PA,2,1.0,1G6DM56T650,P4D
2010028401,,12.0,N,3.0,1.0,,1.0,N,10.0,N,DODG,2005.0,0,1.0,2,,1.0,0.0,Y,S,999.0,,,2,1,1.0,10.0,99.0,NJ,2,1.0,1D4GP25B15B,PSV
2010074639,,,N,1.0,1.0,,2.0,N,12.0,,,,1,0.0,1,,1.0,0.0,N,N,999.0,,,1,11,2.0,1.0,1.0,,1,20.0,,
2010113719,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,MITS,1996.0,0,1.0,1,,1.0,0.0,Y,S,999.0,0.0,,2,1,7.0,1.0,99.0,PA,2,1.0,JA3AJ46G0TZ,P4D
2010030606,,4.0,N,2.0,1.0,,1.0,N,7.0,Y,OTHR,1995.0,0,1.0,1,,1.0,0.0,N,S,0.0,0.0,,2,1,4.0,3.0,3.0,PA,2,1.0,1HGCD5635SA,P4D
2010052271,,15.0,N,0.0,1.0,,1.0,N,3.0,Y,JEEP,2007.0,0,1.0,1,,1.0,0.0,N,S,15.0,0.0,,2,1,9.0,1.0,13.0,PA,1,6.0,1J8FT47W17D,T4W
2010086026,,,N,1.0,1.0,,1.0,N,2.0,,OTHR,,0,98.0,1,,1.0,12.0,N,S,999.0,,,2,1,3.0,1.0,98.0,,2,25.0,,
2010088216,,39.0,Y,0.0,1.0,,1.0,N,1.0,Y,OTHR,2008.0,0,2.0,1,,1.0,12.0,N,S,99.0,0.0,,1,1,3.0,12.0,3.0,PA,1,3.0,5FYH4FV188B,
2010088763,,20.0,N,2.0,1.0,,1.0,N,9.0,Y,KAWK,2008.0,0,1.0,1,,1.0,0.0,N,E,999.0,,,2,1,1.0,1.0,1.0,PA,1,2.0,1HD1CZ3128K,MRS
2010060433,,4.0,N,3.0,1.0,,1.0,N,6.0,Y,HOND,1995.0,0,2.0,1,,4.0,0.0,Y,W,70.0,0.0,,2,1,5.0,16.0,3.0,PA,3,1.0,1HGCE6643SA,P4D
2010027963,,4.0,N,2.0,1.0,,1.0,N,12.0,Y,NISS,1998.0,0,1.0,1,,1.0,0.0,N,W,999.0,,,1,1,8.0,1.0,6.0,PA,1,1.0,1N4DL01D6WC,P4D
2010084598,,4.0,N,9.0,1.0,,1.0,N,9.0,Y,HOND,2007.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,2,1,5.0,1.0,9.0,PA,3,1.0,1HGCM56397A,P4D
2010067030,,,,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010110890,,4.0,N,1.0,1.0,,9.0,N,1.0,Y,BUIC,2000.0,0,1.0,1,,1.0,0.0,N,W,35.0,0.0,,1,1,7.0,1.0,3.0,PA,1,1.0,1G4HP54K4Y4,P4D
2010044807,,4.0,N,3.0,1.0,,1.0,N,11.0,Y,BUIC,1997.0,0,1.0,1,,1.0,1.0,Y,E,999.0,0.0,,1,1,8.0,1.0,7.0,PA,1,1.0,2G4WB52K7V1,P4D
2010117756,,6.0,N,1.0,1.0,,1.0,N,7.0,U,SUBA,2010.0,0,2.0,1,,1.0,0.0,N,E,25.0,,,1,1,2.0,12.0,4.0,PA,1,1.0,4S4BRBAC0A3,PSW
2010048656,,4.0,N,3.0,1.0,,2.0,N,11.0,Y,HYUN,1999.0,0,1.0,1,,3.0,0.0,Y,E,20.0,0.0,,2,1,12.0,17.0,98.0,PA,2,1.0,KMHWF35V3XA,P4D
2010044886,,4.0,N,2.0,1.0,,1.0,N,6.0,Y,,1997.0,0,1.0,1,,1.0,0.0,N,S,0.0,,,2,1,2.0,3.0,9.0,PA,2,1.0,1G6KD54YXVU,P4D
2010088795,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010044588,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010074440,,2.0,N,1.0,1.0,,3.0,N,10.0,Y,HOND,2007.0,0,1.0,1,,1.0,0.0,N,E,999.0,0.0,,1,1,2.0,1.0,1.0,PA,1,1.0,2HGFG21527H,PCP
2010064838,,9.0,N,3.0,1.0,,1.0,N,12.0,Y,DODG,2004.0,0,1.0,1,,1.0,0.0,Y,S,999.0,0.0,,1,1,3.0,1.0,6.0,NJ,1,1.0,1B3EL36X34N,
2010086137,,,N,,,,,N,0.0,,,,0,99.0,0,,1.0,0.0,N,,50.0,0.0,,1,51,99.0,15.0,6.0,,0,99.0,,
2010063478,,1.0,N,3.0,1.0,,1.0,N,7.0,Y,MAZD,2004.0,0,2.0,1,,2.0,0.0,Y,E,0.0,0.0,,2,1,2.0,3.0,3.0,PA,2,1.0,JM1NB354540,PCV
2010039186,,4.0,N,1.0,1.0,,1.0,N,12.0,Y,TOYT,2001.0,0,1.0,1,,1.0,0.0,N,N,999.0,,,2,1,7.0,1.0,6.0,PA,1,1.0,4T1BG22KX1U,P4D
2010104955,,51.0,N,0.0,1.0,,1.0,N,5.0,Y,FRHT,2008.0,0,3.0,2,,1.0,99.0,N,S,999.0,0.0,,1,1,1.0,10.0,3.0,NJ,1,4.0,1FVACWDT38H,TCC
2010113810,,4.0,N,1.0,1.0,,1.0,N,2.0,Y,HOND,2006.0,0,1.0,1,,1.0,0.0,N,S,35.0,,,2,1,7.0,1.0,6.0,PA,2,1.0,1HGFA16846L,P4D
2010059661,,4.0,N,2.0,1.0,,1.0,N,12.0,Y,LEXS,2009.0,0,2.0,1,,1.0,0.0,N,S,999.0,1.0,,2,1,1.0,15.0,6.0,PA,2,1.0,JTHCL46F495,P4D
2010063766,,4.0,N,1.0,1.0,,1.0,N,10.0,Y,VOLK,2001.0,0,2.0,1,,1.0,0.0,Y,S,999.0,0.0,,2,1,7.0,10.0,1.0,PA,2,1.0,3VWTG69M51M,P4D
2010037743,,3.0,N,2.0,1.0,,1.0,N,6.0,Y,HYUN,2009.0,0,1.0,2,,1.0,0.0,N,N,999.0,0.0,,2,1,7.0,15.0,1.0,PA,2,1.0,KMHCM36C39U,P2H
2010067052,,41.0,N,1.0,1.0,,1.0,N,6.0,Y,FRHT,2005.0,0,2.0,2,,2.0,0.0,N,N,999.0,0.0,,2,1,3.0,2.0,13.0,PA,2,7.0,WDYPD544X55,TVN
2010105068,,9.0,N,9.0,2.0,,1.0,N,6.0,Y,CHEV,9999.0,1,,0,,1.0,0.0,N,N,0.0,,,3,2,99.0,6.0,1.0,PA,2,1.0,99999999999,
2010056210,,20.0,N,1.0,1.0,,1.0,N,9.0,Y,HOND,1999.0,0,1.0,1,,1.0,0.0,Y,E,25.0,0.0,,1,1,5.0,1.0,6.0,NJ,1,2.0,1HFSC3700XA,MRS
2010011528,,4.0,N,9.0,1.0,,9.0,N,99.0,Y,FORD,2003.0,0,2.0,1,,1.0,0.0,N,W,999.0,,,1,1,99.0,1.0,13.0,PA,1,1.0,2FAHP71WX3X,P4D
2010088728,,25.0,N,1.0,1.0,,1.0,N,3.0,Y,HOND,2007.0,0,1.0,1,,1.0,0.0,N,N,10.0,,,2,1,1.0,1.0,0.0,PA,2,2.0,JH2AF600X7K,MMS
2010074631,,2.0,N,3.0,1.0,,1.0,N,12.0,N,MITS,1997.0,0,2.0,1,,1.0,0.0,Y,S,999.0,0.0,,1,1,2.0,1.0,3.0,PA,1,1.0,JA3AY11A7VU,P2D
2010074426,,15.0,N,1.0,2.0,,3.0,N,6.0,Y,FORD,2004.0,1,,0,,1.0,0.0,N,S,0.0,0.0,,5,2,5.0,6.0,1.0,PA,2,6.0,1FMRU17W54L,PUT
2010044489,,4.0,N,3.0,1.0,,1.0,N,2.0,Y,TOYT,2009.0,0,1.0,2,,1.0,0.0,Y,N,999.0,0.0,,2,1,12.0,1.0,13.0,NJ,2,1.0,4T1BE46K19U,P4D
2010067088,,,,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010069530,,,,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010044712,,4.0,N,3.0,1.0,,2.0,N,11.0,Y,TOYT,2008.0,0,1.0,1,,1.0,0.0,Y,N,999.0,,,1,1,7.0,1.0,6.0,PA,1,1.0,JTDBT903581,P4D
2010074484,,51.0,N,2.0,1.0,,1.0,N,11.0,U,DODG,1998.0,0,2.0,1,,1.0,0.0,Y,W,999.0,0.0,,1,1,4.0,11.0,4.0,PA,1,4.0,3B7HF13Z3WG,T4C
2010122178,,2.0,N,3.0,1.0,,1.0,N,12.0,Y,CHEV,2006.0,0,1.0,1,,1.0,0.0,Y,N,999.0,0.0,,1,1,7.0,1.0,1.0,PA,1,1.0,1G1AP14P267,PCP
2010123482,,,N,,,,,N,0.0,,,,0,99.0,0,,1.0,0.0,N,,25.0,0.0,,1,51,7.0,15.0,6.0,,0,99.0,,
2010078300,,4.0,N,2.0,2.0,,1.0,N,12.0,Y,TOYT,2009.0,1,,0,,1.0,0.0,N,W,0.0,0.0,,5,2,2.0,6.0,13.0,PA,3,1.0,2T1BU40E29C,P4D
2010051531,,9.0,N,2.0,1.0,,1.0,N,11.0,N,VOLK,2010.0,0,1.0,1,,2.0,0.0,Y,E,50.0,,,1,1,1.0,15.0,6.0,NJ,1,1.0,99999999999,
2010069575,,4.0,N,2.0,1.0,,1.0,N,2.0,Y,INFI,1998.0,0,2.0,1,,1.0,0.0,N,W,999.0,,,2,1,3.0,10.0,4.0,GA,2,1.0,JNKBY31A7WM,P4D
2010102542,,4.0,N,2.0,1.0,,1.0,N,6.0,Y,NISS,2002.0,0,2.0,2,,1.0,0.0,N,W,999.0,0.0,,2,1,7.0,1.0,6.0,PA,2,1.0,1N4AL11DX2C,P4D
2010052489,,,,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010044608,,4.0,N,2.0,1.0,,1.0,N,11.0,Y,TOYT,2005.0,0,1.0,1,,1.0,0.0,N,W,10.0,0.0,,2,1,7.0,1.0,9.0,PA,2,1.0,4T1BE30K45U,P4D
2010044449,,20.0,N,2.0,1.0,,1.0,N,99.0,Y,HOND,2002.0,0,2.0,1,,1.0,0.0,N,S,45.0,0.0,,1,1,5.0,1.0,3.0,PA,1,2.0,JH2SC36062M,MRS
2010113815,,15.0,N,3.0,1.0,,2.0,N,9.0,Y,,2006.0,0,1.0,2,,1.0,0.0,Y,S,0.0,0.0,,2,1,5.0,3.0,9.0,PA,2,6.0,1GYEE637660,PUT
2010086030,,15.0,N,3.0,1.0,,1.0,N,99.0,Y,MRCU,2005.0,0,1.0,2,,1.0,0.0,Y,E,45.0,0.0,,1,1,99.0,4.0,1.0,PA,1,6.0,4M2DU86W25U,PUT
2010032746,,2.0,N,3.0,1.0,,1.0,N,11.0,Y,FORD,1998.0,0,1.0,4,,1.0,0.0,Y,N,999.0,0.0,,2,1,5.0,1.0,3.0,PA,2,1.0,1FAFP4041WF,PCP
2010113325,,51.0,N,1.0,1.0,,1.0,N,7.0,Y,CHEV,1996.0,0,1.0,1,,1.0,0.0,N,E,999.0,,,2,1,2.0,15.0,1.0,NJ,2,4.0,1GCCS19W1T8,TPC
2010084202,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010059536,,4.0,N,2.0,1.0,,1.0,N,11.0,U,FORD,2009.0,0,3.0,1,,1.0,0.0,N,N,999.0,,,1,1,5.0,1.0,1.0,PA,1,1.0,1FAHP25W19G,P4D
2010067016,,4.0,N,3.0,2.0,,1.0,N,6.0,Y,HOND,2000.0,1,,2,,1.0,0.0,Y,W,0.0,0.0,,3,2,5.0,6.0,11.0,PA,2,1.0,1HGCG5640YA,P4D
2010103115,,9.0,N,2.0,1.0,,1.0,N,6.0,Y,TOYT,2008.0,0,1.0,2,,1.0,0.0,N,N,999.0,,,2,1,5.0,1.0,1.0,PA,3,1.0,JTKDE167380,PLB
2010070770,,4.0,N,3.0,1.0,,1.0,N,3.0,Y,CHRY,2000.0,0,2.0,2,,1.0,0.0,Y,N,0.0,,,2,1,8.0,3.0,98.0,PA,2,1.0,2C3HE66G9YH,P4D
2010067461,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,TOYT,2000.0,0,1.0,1,,1.0,0.0,N,N,10.0,0.0,,2,1,7.0,1.0,6.0,PA,2,1.0,2T1BR12E8YC,P4D
2010089305,,15.0,N,3.0,1.0,,1.0,N,1.0,Y,HOND,2009.0,0,2.0,2,,1.0,0.0,Y,W,999.0,0.0,,1,1,7.0,12.0,4.0,PA,1,6.0,5FNYF48659B,PUT
2010018049,,4.0,N,3.0,3.0,,1.0,N,99.0,U,HOND,1998.0,0,99.0,1,,1.0,0.0,Y,N,45.0,,,1,1,5.0,1.0,99.0,PA,1,1.0,2HGEJ6678WH,P4D
2010029472,,4.0,N,3.0,1.0,,1.0,N,2.0,U,NISS,1994.0,0,2.0,1,,1.0,0.0,Y,W,999.0,,,1,1,5.0,1.0,99.0,PA,1,1.0,JN1EB31P0RU,P4D
2010070785,,15.0,N,1.0,1.0,,1.0,N,1.0,Y,DODG,2003.0,0,1.0,1,,1.0,0.0,N,N,999.0,,,2,1,12.0,1.0,3.0,PA,2,1.0,1D4HS48N63F,PUT
2010103941,,2.0,N,9.0,1.0,,1.0,N,5.0,Y,HOND,1995.0,0,1.0,1,,1.0,0.0,N,E,999.0,,,1,1,1.0,4.0,99.0,PA,1,1.0,1HGCD7252SA,PCP
2010122381,,4.0,N,1.0,2.0,,1.0,N,6.0,Y,HOND,2000.0,1,,0,,1.0,0.0,N,W,0.0,0.0,,4,2,5.0,6.0,8.0,PA,2,1.0,1HGCG1648YA,P4D
2010014137,,15.0,N,3.0,1.0,,1.0,N,1.0,Y,CHRY,2004.0,0,1.0,1,,2.0,0.0,Y,E,999.0,0.0,,1,1,5.0,15.0,3.0,PA,1,6.0,2C8GF68464R,PUT
2010085220,,9.0,N,3.0,1.0,,2.0,N,3.0,Y,ACUR,2001.0,0,1.0,2,,1.0,0.0,Y,W,65.0,0.0,,1,1,2.0,15.0,6.0,AZ,1,1.0,99999999999,
2010104938,,,N,9.0,1.0,,1.0,N,99.0,,,,1,,1,,1.0,0.0,N,E,999.0,,,2,11,99.0,1.0,1.0,,2,20.0,,
2010062668,,4.0,N,0.0,1.0,,1.0,N,12.0,Y,BUIC,1997.0,0,2.0,1,,1.0,0.0,N,W,1.0,,,1,1,5.0,1.0,13.0,PA,1,1.0,1G4HP52K5VH,P4D
2010048729,,4.0,N,2.0,1.0,,1.0,N,11.0,Y,NISS,1996.0,0,2.0,2,,1.0,0.0,Y,N,999.0,0.0,,1,1,12.0,1.0,6.0,PA,1,1.0,JN1CA21D2TT,P4D
2010044617,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,OLDS,1994.0,0,2.0,3,,1.0,0.0,Y,N,999.0,0.0,,1,1,3.0,12.0,99.0,PA,1,1.0,1G3AG55M2R6,P4D
2010044745,,15.0,N,1.0,2.0,,1.0,N,4.0,Y,SUBA,2004.0,0,2.0,2,,1.0,0.0,N,E,0.0,0.0,,2,3,7.0,6.0,98.0,PA,2,1.0,JF1SG65694H,PUT
2010091219,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,HOND,1995.0,0,1.0,2,,1.0,0.0,Y,W,999.0,,,1,1,3.0,1.0,1.0,PA,1,1.0,1HGEG8640SL,P4D
2010091266,,15.0,N,2.0,1.0,,1.0,N,6.0,Y,TOYT,2008.0,0,1.0,1,,1.0,0.0,N,S,0.0,,,2,1,7.0,3.0,3.0,PA,3,6.0,JTMBD31V986,PUT
2010113752,,,N,9.0,2.0,,3.0,N,7.0,U,UNKN,9999.0,1,,0,,1.0,0.0,N,E,0.0,,,4,2,99.0,6.0,11.0,ZZ,3,99.0,,
2010094208,,4.0,N,3.0,1.0,,1.0,N,1.0,Y,NISS,1996.0,0,2.0,1,,1.0,0.0,Y,N,999.0,,,1,1,12.0,1.0,1.0,PA,1,1.0,1N4BU31D2TC,P4D
2010032775,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010088713,,9.0,N,1.0,1.0,,1.0,N,11.0,Y,FORD,1996.0,0,2.0,1,,1.0,0.0,N,W,25.0,0.0,,1,1,3.0,1.0,13.0,PA,1,1.0,2FMDA51441T,
2010060298,,4.0,N,1.0,1.0,,9.0,N,12.0,Y,BUIC,2000.0,0,2.0,1,,1.0,8.0,N,N,99.0,0.0,,1,1,7.0,99.0,99.0,PA,1,1.0,1G4HR54K9YU,P4D
2010110712,,12.0,N,2.0,1.0,,1.0,N,12.0,Y,PLYM,1998.0,0,1.0,1,,1.0,0.0,N,S,999.0,,,1,1,4.0,1.0,3.0,PA,1,1.0,2P4FP2535WR,PSV
2010018606,,3.0,N,3.0,1.0,,1.0,N,0.0,Y,HYUN,2004.0,0,1.0,1,,1.0,0.0,Y,W,50.0,0.0,,1,1,4.0,1.0,3.0,PA,0,1.0,KMHCG35C14U,P2H
2010028374,,4.0,N,1.0,1.0,,1.0,N,3.0,Y,BUIC,2002.0,0,2.0,1,,1.0,0.0,Y,E,999.0,,,1,1,7.0,4.0,98.0,PA,1,1.0,1G4HR54K72U,P4D
2010074887,,20.0,N,0.0,1.0,,3.0,N,1.0,U,YAMA,2001.0,0,1.0,1,,1.0,0.0,N,S,25.0,0.0,,1,1,1.0,1.0,98.0,PA,1,2.0,JYARN05E51A,MRS
2010090325,,4.0,N,1.0,1.0,,1.0,N,6.0,Y,MITS,1997.0,0,1.0,1,,1.0,0.0,N,E,30.0,0.0,,4,1,12.0,2.0,6.0,PA,3,1.0,4A3AJ56G4VE,P4D
2010099574,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010028381,,15.0,N,3.0,1.0,,1.0,N,1.0,N,ACUR,2005.0,0,2.0,1,,1.0,0.0,Y,S,999.0,,,1,1,8.0,1.0,1.0,PA,1,1.0,2HNYD18635H,PUT
2010039231,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010014990,,4.0,N,1.0,1.0,,1.0,N,12.0,Y,PONT,2005.0,0,1.0,1,,1.0,0.0,N,N,10.0,0.0,,1,1,7.0,12.0,3.0,PA,1,1.0,1G2NE52E85M,P4D
2010073630,,51.0,N,9.0,1.0,,1.0,N,99.0,U,FORD,2002.0,0,2.0,1,,1.0,0.0,N,E,999.0,,,1,1,5.0,1.0,1.0,PA,1,4.0,1FTWW33F22E,TCW
2010039287,,4.0,N,2.0,1.0,,1.0,N,12.0,Y,MAZD,1996.0,0,1.0,1,,1.0,0.0,N,W,999.0,,,1,1,4.0,1.0,3.0,PA,1,1.0,1YVGE22C9T5,P4D
2010019191,,51.0,N,2.0,1.0,,1.0,N,1.0,Y,DODG,2005.0,0,2.0,1,,1.0,0.0,N,S,30.0,0.0,,2,1,5.0,1.0,1.0,PA,2,4.0,1D7HU18N75S,TCW
2010059543,,4.0,N,1.0,1.0,,2.0,N,6.0,Y,PONT,2000.0,0,1.0,1,,1.0,0.0,N,E,0.0,0.0,,4,1,7.0,3.0,1.0,PA,2,1.0,1G2JB5244Y7,P4D
2010110855,,12.0,N,2.0,1.0,,1.0,N,12.0,U,TOYT,2005.0,0,1.0,1,,1.0,0.0,N,E,999.0,,,2,1,12.0,1.0,6.0,PA,2,7.0,5TDZA23C35S,PSV
2010058944,,,N,1.0,1.0,,1.0,N,9.0,,,,1,,1,,1.0,0.0,N,W,999.0,,,2,11,2.0,1.0,1.0,,2,20.0,,
2010070078,,,N,,,,,N,,,,,1,,1,,,,,,,,,2,31,,,,,2,,,
2010093730,,4.0,N,2.0,1.0,,1.0,N,6.0,Y,HOND,2002.0,0,1.0,3,,1.0,0.0,N,S,0.0,0.0,,3,1,8.0,3.0,1.0,PA,2,1.0,1HGCG56692A,P4D
2010122508,,4.0,N,2.0,2.0,,1.0,N,1.0,Y,CHEV,2000.0,1,,0,,1.0,0.0,N,E,0.0,0.0,,3,2,8.0,6.0,1.0,PA,2,1.0,2G1WF52E0Y9,P4D
2010062025,,4.0,N,3.0,1.0,,1.0,N,3.0,Y,CHEV,2009.0,0,7.0,2,,1.0,3.0,Y,E,999.0,,,2,1,3.0,1.0,13.0,PA,2,1.0,2G1WS57M391,P4D
2010038802,,51.0,Y,3.0,1.0,,1.0,N,4.0,Y,FRHT,2004.0,0,2.0,2,,2.0,0.0,Y,W,999.0,0.0,,2,1,3.0,12.0,3.0,NJ,2,5.0,1FVABSDC14D,TCC
2010060435,,15.0,N,3.0,2.0,,1.0,N,7.0,Y,FORD,2004.0,1,,0,,1.0,0.0,Y,E,0.0,0.0,,2,2,3.0,6.0,11.0,PA,2,6.0,1FMZU73K84U,PUT
2010069640,,4.0,N,2.0,1.0,,1.0,N,99.0,Y,VOLK,2003.0,0,1.0,1,,1.0,0.0,N,N,999.0,0.0,,3,1,5.0,1.0,2.0,NY,3,1.0,3VWPE69M23M,P4D
2010059621,,15.0,N,9.0,1.0,,1.0,N,1.0,Y,INFI,2006.0,0,1.0,3,,1.0,0.0,Y,E,999.0,,,1,1,7.0,1.0,13.0,PA,1,1.0,JNRAS08W06X,PUT
2010113739,,51.0,N,3.0,1.0,,1.0,N,1.0,Y,NISS,2006.0,0,1.0,1,,1.0,0.0,Y,E,999.0,,,2,1,1.0,1.0,98.0,PA,2,4.0,1N6AA07B56N,TCW
2010074437,,4.0,N,9.0,1.0,,1.0,N,12.0,U,PONT,1997.0,0,99.0,1,,1.0,0.0,N,E,999.0,,,1,1,12.0,1.0,99.0,PA,1,1.0,1G2NE52T7VC,P4D
2010122466,,41.0,N,1.0,1.0,,1.0,N,10.0,Y,OLDS,2000.0,0,1.0,1,,1.0,99.0,N,E,999.0,,,1,1,1.0,1.0,1.0,PA,1,7.0,1GHDX03E3YD,TES
2010088674,,2.0,N,2.0,1.0,,1.0,N,7.0,Y,CHEV,2003.0,0,1.0,2,,1.0,0.0,N,S,999.0,,,2,1,4.0,1.0,1.0,PA,2,1.0,1G1JC12F637,PCP
2010116318,,39.0,Y,0.0,1.0,,1.0,N,12.0,U,,,0,6.0,1,,1.0,12.0,N,W,5.0,0.0,,1,1,3.0,12.0,4.0,PA,1,3.0,5FYH4FV138B,
2010069733,,15.0,N,3.0,1.0,,1.0,N,11.0,N,DODG,2005.0,0,1.0,3,,1.0,0.0,Y,S,50.0,0.0,,1,1,3.0,1.0,1.0,PA,1,1.0,2D4FV48V05H,PUT
2010059544,,51.0,N,1.0,1.0,,1.0,N,12.0,Y,DODG,2001.0,0,2.0,1,,1.0,0.0,Y,S,999.0,0.0,,1,1,5.0,1.0,3.0,PA,1,4.0,1B7HF16Y31S,TPK
2010111450,,4.0,N,1.0,1.0,,1.0,N,12.0,Y,FORD,1999.0,0,1.0,1,,1.0,0.0,N,N,999.0,,,1,1,8.0,1.0,1.0,PA,1,1.0,1FAFP53S5XG,P4D
2010116305,,4.0,N,1.0,1.0,,1.0,N,1.0,Y,MRCU,1992.0,0,2.0,1,,1.0,0.0,N,S,999.0,0.0,,1,1,3.0,1.0,1.0,PA,1,1.0,2MECM75W2NX,P4D
2010117841,,4.0,N,3.0,1.0,,1.0,N,12.0,Y,BUIC,1997.0,0,2.0,1,,1.0,0.0,Y,W,999.0,0.0,,1,1,5.0,1.0,1.0,PA,1,1.0,2G4WY52M2V1,P4D
2010074639,,41.0,N,0.0,1.0,,2.0,N,6.0,N,PONT,2006.0,0,2.0,1,,1.0,0.0,N,N,999.0,0.0,,2,1,7.0,1.0,1.0,PA,2,4.0,1GMDV33L46D,TES
2010094240,,4.0,N,1.0,1.0,,1.0,N,99.0,Y,FORD,2010.0,0,3.0,1,,1.0,0.0,N,S,999.0,,,1,1,12.0,1.0,3.0,PA,1,1.0,1FAHP3FN2AW,P4D
2010102530,,9.0,N,9.0,4.0,,1.0,N,12.0,U,UNKN,,0,99.0,1,,1.0,99.0,N,E,999.0,,,1,5,12.0,1.0,3.0,,1,1.0,,
2010052271,,,,,,,,N,,,,,1,,1,,,,,,,,,1,31,,,,,2,,,
2010066994,,12.0,N,3.0,1.0,,1.0,N,12.0,U,PLYM,1998.0,0,1.0,1,,1.0,0.0,Y,W,999.0,0.0,,1,1,11.0,1.0,3.0,PA,1,7.0,2P4FP2537WR,PSV
2010088216,,,N,,,,,N,,,,,1,0.0,1,,,,,,,,,2,31,,,,,2,,,
2010088763,,9.0,N,0.0,4.0,,1.0,N,0.0,,HOND,,0,,0,,1.0,0.0,N,E,,,,1,51,7.0,4.0,1.0,,0,1.0,,
