CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMT_TYPE,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMT_TYPE,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_PASSNGR_IND,MC_TRAIL_IND,PC_HDLGHT_IND,PC_HLMT_IND,PC_PASSNGR_IND,PC_REAR_RFLTR_IND,UNIT_NUM
2009106828,N,Y,N,Y,1.0,Y,Y,Y,Y,929.0,,,,,,,,N,N,,,,,1
2009111418,N,N,U,Y,0.0,N,N,Y,Y,99999.0,,,,,,,,N,U,,,,,1
2009111667,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010005607,,,,,,,,,,,,,,,,,,,,N,U,U,U,2
2010005609,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009044192,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009054429,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009063901,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009065475,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009066508,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009079242,U,U,U,U,0.0,N,N,U,U,99999.0,U,N,0.0,N,N,U,U,Y,U,,,,,2
2009083856,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009084104,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2009086069,N,U,U,Y,3.0,U,Y,Y,Y,99999.0,,,,,,,,N,N,,,,,2
2009105560,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009111118,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009118980,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2009044183,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009048962,U,U,N,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009049573,U,U,U,N,0.0,N,N,U,U,99999.0,U,N,0.0,N,N,U,U,Y,U,,,,,2
2009065434,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009072137,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009079204,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009083372,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009083754,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,N,,,,,2
2009092989,,,,,,,,,,,,,,,,,,,,N,U,N,U,1
2009100745,Y,Y,U,Y,2.0,Y,Y,Y,N,1360.0,,,,,,,,N,N,,,,,3
2009105867,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009106189,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009111780,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2009039545,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009054455,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009054692,N,U,U,U,0.0,N,N,U,U,770.0,,,,,,,,N,N,,,,,1
2009068466,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009077206,N,N,N,Y,0.0,N,N,Y,N,929.0,N,N,0.0,N,N,N,N,Y,N,,,,,2
2009078819,,,,,,,,,,,,,,,,,,,,U,U,U,U,1
2009079313,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,N,,,,,1
2009086487,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009097786,N,Y,Y,Y,1.0,Y,Y,Y,Y,1300.0,,,,,,,,N,N,,,,,2
2009101157,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009105840,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009120730,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009120775,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010005747,Y,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,U,N,,,,,2
2009044420,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009067000,,,,,,,,,,,,,,,,,,,,N,Y,N,U,2
2009067094,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009067497,U,U,U,N,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009078519,N,N,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,N,,,,,1
2009092583,N,Y,Y,Y,1.0,N,Y,Y,Y,1300.0,,,,,,,,N,N,,,,,1
2009093165,U,Y,U,N,0.0,N,N,N,N,99999.0,,,,,,,,N,U,,,,,1
2009093586,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009099610,N,Y,Y,Y,1.0,Y,Y,Y,Y,1300.0,,,,,,,,N,N,,,,,1
2009105641,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009106033,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009120814,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2009030066,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010003254,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009049276,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009056357,N,N,Y,N,0.0,N,N,Y,N,99999.0,,,,,,,,N,N,,,,,1
2009058891,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009067128,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,Y,,,,,1
2009067545,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009079260,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009083637,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2
2009083838,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2009086155,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009086502,N,N,U,Y,0.0,,,Y,N,99999.0,N,Y,1.0,U,U,Y,N,Y,N,,,,,1
2009100545,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009105862,N,U,N,N,0.0,N,N,Y,Y,99999.0,,,,,,,,N,N,,,,,1
2009106820,N,Y,Y,Y,1.0,Y,Y,Y,Y,1000.0,,,,,,,,N,N,,,,,1
2009030824,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009053942,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2009054298,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009065401,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009066922,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2009067010,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009069360,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,N,,,,,1
2009097178,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009100776,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009101019,N,U,U,U,9.0,U,U,Y,Y,99999.0,,,,,,,,N,N,,,,,1
2009039279,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009056341,,,,,,,,,,,,,,,,,,,,N,U,N,Y,2
2009067553,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009071435,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2009079297,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009086069,N,U,U,Y,3.0,U,Y,Y,Y,99999.0,,,,,,,,N,N,,,,,1
2009096453,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009100623,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009100723,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009105929,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009106182,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2009044858,U,N,U,Y,1.0,U,U,Y,Y,99999.0,,,,,,,,N,U,,,,,1
2009044876,U,U,U,Y,9.0,U,Y,Y,Y,99999.0,U,Y,9.0,U,U,U,U,Y,U,,,,,2
2009058821,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,1
2009065451,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2009066912,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009077206,N,N,N,N,0.0,N,N,Y,N,1000.0,N,N,0.0,N,N,N,N,Y,N,,,,,1
2009092996,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009100564,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009118931,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009124302,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009125272,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,2
2009026677,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010003017,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010016912,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2009065164,,,,,,,,,,,,,,,,,,,,N,U,N,Y,1
2009065472,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2009079304,,,,,,,,,,,,,,,,,,,,U,N,N,U,3
2009097180,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009100524,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009111877,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009118878,,,,,,,,,,,,,,,,,,,,U,Y,N,Y,2
2010005507,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009066005,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2009078782,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2009079284,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2
2009079535,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009097062,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2009105917,U,U,U,U,9.0,U,U,U,U,99999.0,U,N,0.0,N,N,U,U,Y,U,,,,,1
2009105944,U,U,U,U,9.0,U,U,U,Y,99999.0,,,,,,,,N,U,,,,,1
2009124434,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009125107,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2009125218,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2009125230,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009125244,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009068502,Y,N,U,N,0.0,,,N,N,99999.0,,,,,,,,N,N,,,,,1
2009073822,N,Y,Y,Y,1.0,N,Y,Y,Y,900.0,,,,,,,,N,N,,,,,2
2009075457,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009079010,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009083868,,,,,,,,,,,,,,,,,,,,U,U,N,U,3
2009084122,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009086172,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2009115671,Y,Y,N,Y,0.0,N,N,Y,Y,901.0,Y,Y,3.0,Y,Y,Y,Y,Y,N,,,,,1
2009054355,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009056319,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009057244,U,U,U,U,9.0,U,U,U,U,99999.0,U,U,9.0,U,U,U,U,Y,U,,,,,1
2009064887,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2009067433,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2009079471,U,N,U,N,0.0,,,Y,N,99999.0,,,,,,,,N,N,,,,,1
2009083340,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009083728,U,U,N,N,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,1
2009084056,N,U,N,U,1.0,U,Y,U,U,1000.0,,,,,,,,N,N,,,,,1
2009093498,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009097106,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,2
2009105774,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009108833,N,Y,U,Y,1.0,Y,N,Y,Y,1300.0,,,,,,,,N,N,,,,,1
2009111120,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009120864,,,,,,,,,,,,,,,,,,,,U,U,U,U,1
2009125271,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2010003272,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009036635,Y,Y,Y,N,2.0,Y,Y,Y,Y,99999.0,,,,,,,,N,U,,,,,1
2009056670,N,N,N,Y,1.0,Y,Y,Y,Y,1100.0,,,,,,,,N,N,,,,,1
2009066970,,,,,,,,,,,,,,,,,,,,N,N,Y,N,2
2009068526,U,U,U,U,0.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2009079538,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009085991,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2009086135,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2009092934,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009097112,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009097177,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009105681,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009105865,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009120523,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009040305,,,,,,,,,,,,,,,,,,,,U,N,N,U,3
2009049770,U,Y,Y,N,0.0,,,Y,Y,99999.0,,,,,,,,N,U,,,,,2
2009065486,N,U,N,U,1.0,U,Y,U,U,1000.0,,,,,,,,N,N,,,,,2
2009079085,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009079122,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2009079241,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2
2009079526,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2009083761,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009098516,Y,Y,Y,Y,1.0,Y,N,Y,Y,1000.0,,,,,,,,N,N,,,,,1
2009121109,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009124283,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2010005361,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2010011067,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009040181,N,Y,Y,Y,3.0,Y,Y,Y,Y,1200.0,,,,,,,,N,N,,,,,2
2009049492,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2009049858,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009064878,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009065253,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,U,U,,,,,1
2009067516,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009081541,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,U,N,,,,,1
2009086057,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2009089272,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009100818,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2009124282,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009044298,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2009056346,U,U,U,U,0.0,N,N,U,U,99999.0,U,U,0.0,N,N,U,U,Y,U,,,,,1
2009065587,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2009066551,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2009066898,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009084084,Y,Y,U,N,0.0,N,N,Y,N,99999.0,N,N,1.0,U,Y,Y,N,Y,N,,,,,1
2009084522,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009086952,Y,Y,Y,Y,1.0,Y,Y,Y,N,99999.0,,,,,,,,N,N,,,,,2
2009121122,Y,U,U,U,9.0,U,U,U,U,900.0,,,,,,,,N,U,,,,,1
2009056419,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009079087,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009081668,U,N,U,U,0.0,N,N,N,N,99999.0,,,,,,,,N,N,,,,,1
2009086274,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2009100369,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009100713,U,U,N,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009100777,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009124859,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009063762,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009065146,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009067103,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009068266,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009071385,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009074564,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009079304,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009100781,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009100806,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009106513,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009111170,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009111864,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009120508,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2009126995,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009025838,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009048217,N,Y,Y,Y,1.0,Y,Y,Y,N,955.0,,,,,,,,N,N,,,,,1
2009049073,Y,Y,U,Y,0.0,,,Y,Y,99999.0,,,,,,,,N,U,,,,,2
2009067898,N,N,Y,N,1.0,Y,Y,Y,Y,750.0,N,N,1.0,Y,Y,Y,Y,Y,N,,,,,2
2009077691,N,N,N,Y,2.0,N,Y,Y,N,600.0,,,,,,,,N,N,,,,,1
2009100780,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2009106197,U,U,U,U,1.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2010010552,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009054515,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009067504,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2009074489,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2009085999,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2009112088,Y,U,U,U,9.0,U,U,Y,Y,750.0,,,,,,,,N,U,,,,,1
2010003259,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2010010509,,,,,,,,,,,,,,,,,,,,U,U,U,U,1
2009039749,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009065143,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009079534,,,,,,,,,,,,,,,,,,,,U,U,N,N,1
2009083367,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009083748,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009095407,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,2
2009105979,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009111171,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009124923,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2010005732,U,Y,Y,Y,1.0,Y,Y,Y,Y,954.0,,,,,,,,N,U,,,,,1
2009065147,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009065786,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2009067296,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009074540,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009081609,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009085988,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009088944,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009092974,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009097129,N,U,N,U,9.0,U,U,U,U,99999.0,,,,,,,,N,N,,,,,2
2009100757,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2009105787,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,U,,,,,1
2009105861,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2009111165,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,2
2009111789,U,U,U,Y,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009118970,U,U,U,N,0.0,N,N,U,U,99999.0,,,,,,,,N,N,,,,,1
2009120877,,,,,,,,,,,,,,,,,,,,U,Y,U,U,2
2009056513,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009056712,U,U,U,U,9.0,U,U,U,U,99999.0,,,,,,,,N,U,,,,,1
2009063785,,,,,,,,,,,,,,,,,,,,U,U,U,U,1
2009066893,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009067590,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2009073825,N,N,Y,N,0.0,N,N,N,N,600.0,,,,,,,,N,N,,,,,1
2009093411,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2009093570,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2009106820,N,Y,Y,Y,1.0,Y,Y,Y,Y,1000.0,,,,,,,,N,N,,,,,2
2009120512,,,,,,,,,,,,,,,,,,,,U,U,N,U,3
